"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
17637,115,2,547.06,2,1,4,"214",Others
17777,100,3,665.86,2,1,4,"214",Others
17958,116,1,508.46,2,1,4,"214",Others
12375,98,2,457.5,2,1,3,"213",Others
12492,105,2,263.21,2,1,3,"213",Others
12715,106,1,353.86,2,1,3,"213",Others
12729,113,1,453.01,2,1,3,"213",Others
12832,98,2,383.03,2,1,3,"213",Others
12962,113,2,266.39,2,1,3,"213",Others
13045,99,1,305.28,2,1,3,"213",Others
13189,115,2,260.68,2,1,3,"213",Others
13210,93,1,353.48,2,1,3,"213",Others
13441,91,1,296.64,2,1,3,"213",Others
13645,120,1,252.1,2,1,3,"213",Others
13889,92,1,416.9,2,1,3,"213",Others
14067,96,2,374.7,2,1,3,"213",Others
14171,98,1,363.79,2,1,3,"213",Others
14196,106,1,335.52,2,1,3,"213",Others
14335,96,2,468.26,2,1,3,"213",Others
14420,99,1,387.52,2,1,3,"213",Others
14452,93,2,264.44,2,1,3,"213",Others
14660,100,2,285.74,2,1,3,"213",Others
15396,112,1,288.18,2,1,3,"213",Others
15472,113,1,371.56,2,1,3,"213",Others
15652,91,1,337.74,2,1,3,"213",Others
16272,116,1,411.7,2,1,3,"213",Others
16330,112,3,251.91,2,1,3,"213",Others
16400,94,1,303.93,2,1,3,"213",Others
16429,106,1,284.55,2,1,3,"213",Others
16555,109,2,285.89,2,1,3,"213",Others
16582,113,1,313.62,2,1,3,"213",Others
16603,91,2,482.47,2,1,3,"213",Others
16629,96,2,417.73,2,1,3,"213",Others
16674,98,2,319.61,2,1,3,"213",Others
16761,96,1,316.62,2,1,3,"213",Others
16820,95,1,497.61,2,1,3,"213",Others
16836,116,2,251.87,2,1,3,"213",Others
16968,107,2,439.43,2,1,3,"213",Others
17070,114,1,312.14,2,1,3,"213",Others
17248,120,1,318.65,2,1,3,"213",Others
17573,93,3,380.6,2,1,3,"213",Others
17736,113,3,377.44,2,1,3,"213",Others
18222,92,1,443.0,2,1,3,"213",Others
18261,95,2,324.24,2,1,3,"213",Others
12641,115,1,185.9,2,1,2,"212",At Risk
12814,101,1,125.92,2,1,2,"212",At Risk
12851,96,1,135.18,2,1,2,"212",At Risk
12968,112,1,135.95,2,1,2,"212",At Risk
13099,99,1,207.36,2,1,2,"212",At Risk
13244,92,1,121.74,2,1,2,"212",At Risk
13273,113,1,138.98,2,1,2,"212",At Risk
13411,107,1,213.55,2,1,2,"212",At Risk
13470,115,2,165.0,2,1,2,"212",At Risk
13621,116,1,213.85,2,1,2,"212",At Risk
13778,103,1,178.7,2,1,2,"212",At Risk
14208,94,1,151.74,2,1,2,"212",At Risk
14314,106,1,120.0,2,1,2,"212",At Risk
14406,119,1,156.75,2,1,2,"212",At Risk
14523,108,1,241.09,2,1,2,"212",At Risk
14658,117,2,247.15,2,1,2,"212",At Risk
14772,112,1,139.26,2,1,2,"212",At Risk
15263,106,1,156.51,2,1,2,"212",At Risk
15307,95,1,205.3,2,1,2,"212",At Risk
15325,103,1,162.29,2,1,2,"212",At Risk
15663,106,1,138.14,2,1,2,"212",At Risk
15683,117,1,193.75,2,1,2,"212",At Risk
15690,100,2,239.76,2,1,2,"212",At Risk
15866,101,1,230.53,2,1,2,"212",At Risk
16641,105,1,231.1,2,1,2,"212",At Risk
16828,112,2,128.5,2,1,2,"212",At Risk
16952,109,2,167.61,2,1,2,"212",At Risk
16961,116,1,234.17,2,1,2,"212",At Risk
17122,119,1,138.32,2,1,2,"212",At Risk
18027,98,1,115.31,2,1,2,"212",At Risk
18147,108,2,179.34,2,1,2,"212",At Risk
18200,106,1,163.8,2,1,2,"212",At Risk
13130,94,1,64.0,2,1,1,"211",At Risk
13307,120,1,15.0,2,1,1,"211",At Risk
14436,98,1,89.06,2,1,1,"211",At Risk
15313,110,1,52.0,2,1,1,"211",At Risk
15488,92,1,91.32,2,1,1,"211",At Risk
15541,114,1,85.13,2,1,1,"211",At Risk
16093,106,1,17.0,2,1,1,"211",At Risk
17309,95,1,82.75,2,1,1,"211",At Risk
17747,112,1,71.4,2,1,1,"211",At Risk
17844,106,1,51.56,2,1,1,"211",At Risk
12748,373,210,33719.73,1,5,5,"155",Big Spenders
12971,372,86,11189.91,1,5,5,"155",Big Spenders
13089,369,97,58825.83,1,5,5,"155",Big Spenders
13408,373,62,28117.04,1,5,5,"155",Big Spenders
13694,373,50,65039.62,1,5,5,"155",Big Spenders
13798,372,57,37153.85,1,5,5,"155",Big Spenders
14156,371,55,117379.63,1,5,5,"155",Big Spenders
14527,369,55,8508.82,1,5,5,"155",Big Spenders
14606,373,93,12156.65,1,5,5,"155",Big Spenders
14646,354,74,280206.02,1,5,5,"155",Big Spenders
14911,373,201,143825.06,1,5,5,"155",Big Spenders
15311,373,91,60767.9,1,5,5,"155",Big Spenders
16029,373,63,81024.84,1,5,5,"155",Big Spenders
16422,369,51,34684.4,1,5,5,"155",Big Spenders
17841,373,124,40991.57,1,5,5,"155",Big Spenders
18102,367,60,259657.3,1,5,5,"155",Big Spenders
12471,364,30,19824.05,1,4,5,"145",Big Spenders
12569,252,32,4124.69,1,4,5,"145",Big Spenders
12682,371,31,12288.22,1,4,5,"145",Big Spenders
12921,373,37,16587.09,1,4,5,"145",Big Spenders
13199,366,38,9817.12,1,4,5,"145",Big Spenders
13263,325,35,7454.07,1,4,5,"145",Big Spenders
13468,373,37,5704.97,1,4,5,"145",Big Spenders
13767,373,37,17220.36,1,4,5,"145",Big Spenders
13777,373,33,25977.16,1,4,5,"145",Big Spenders
14298,360,44,51527.3,1,4,5,"145",Big Spenders
14735,358,32,6065.69,1,4,5,"145",Big Spenders
15039,368,47,19914.44,1,4,5,"145",Big Spenders
15061,372,48,54534.14,1,4,5,"145",Big Spenders
15078,368,32,9743.11,1,4,5,"145",Big Spenders
15159,361,30,18641.01,1,4,5,"145",Big Spenders
15189,332,41,16225.39,1,4,5,"145",Big Spenders
16013,371,47,37130.6,1,4,5,"145",Big Spenders
16133,318,33,14589.04,1,4,5,"145",Big Spenders
16839,369,34,16594.35,1,4,5,"145",Big Spenders
17315,357,38,6292.26,1,4,5,"145",Big Spenders
17389,331,34,31833.68,1,4,5,"145",Big Spenders
17450,367,46,194550.79,1,4,5,"145",Big Spenders
17511,373,31,91062.38,1,4,5,"145",Big Spenders
17675,367,31,20374.28,1,4,5,"145",Big Spenders
17677,368,30,16363.23,1,4,5,"145",Big Spenders
17757,372,30,5605.29,1,4,5,"145",Big Spenders
17811,333,39,7837.73,1,4,5,"145",Big Spenders
17850,373,34,5333.57,1,4,5,"145",Big Spenders
17949,371,45,58510.48,1,4,5,"145",Big Spenders
17961,372,39,1296.44,1,4,5,"145",Big Spenders
12415,337,21,124914.53,1,3,5,"135",Others
12621,365,20,13689.67,1,3,5,"135",Others
12681,367,22,13787.54,1,3,5,"135",Others
12720,369,25,5781.73,1,3,5,"135",Others
12841,371,25,4022.35,1,3,5,"135",Others
12901,270,28,17654.54,1,3,5,"135",Others
13018,295,28,7277.7,1,3,5,"135",Others
13069,369,24,4436.12,1,3,5,"135",Others
13078,366,26,12627.94,1,3,5,"135",Others
13098,317,28,28882.44,1,3,5,"135",Others
13102,365,24,6424.09,1,3,5,"135",Others
13113,366,24,12245.96,1,3,5,"135",Others
13319,365,26,10845.55,1,3,5,"135",Others
13534,358,25,5870.08,1,3,5,"135",Others
13599,366,21,5153.67,1,3,5,"135",Others
13668,362,21,6363.59,1,3,5,"135",Others
13854,365,25,8109.52,1,3,5,"135",Others
13881,311,20,17159.52,1,3,5,"135",Others
14051,366,23,15610.39,1,3,5,"135",Others
14056,284,23,8214.65,1,3,5,"135",Others
14180,372,25,4748.52,1,3,5,"135",Others
14194,308,21,11349.52,1,3,5,"135",Others
14560,357,22,2237.77,1,3,5,"135",Others
14667,368,25,9241.2,1,3,5,"135",Others
14688,373,21,5630.87,1,3,5,"135",Others
14849,373,25,7930.54,1,3,5,"135",Others
14895,290,20,11138.71,1,3,5,"135",Others
15005,366,28,6316.57,1,3,5,"135",Others
15358,365,22,8347.2,1,3,5,"135",Others
15498,366,27,13316.4,1,3,5,"135",Others
15615,359,23,10399.74,1,3,5,"135",Others
15769,371,26,56252.72,1,3,5,"135",Others
15856,365,27,16387.57,1,3,5,"135",Others
16033,369,20,8816.4,1,3,5,"135",Others
16168,369,27,3787.6,1,3,5,"135",Others
16333,309,22,26626.8,1,3,5,"135",Others
16353,369,23,6675.71,1,3,5,"135",Others
16523,315,21,9418.47,1,3,5,"135",Others
16525,366,26,13027.45,1,3,5,"135",Others
16558,366,20,8338.49,1,3,5,"135",Others
16672,266,20,8134.94,1,3,5,"135",Others
16684,358,28,66653.56,1,3,5,"135",Others
16705,358,20,14034.99,1,3,5,"135",Others
16729,241,21,7239.92,1,3,5,"135",Others
16779,366,22,10629.72,1,3,5,"135",Others
16814,369,21,6509.1,1,3,5,"135",Others
16931,369,21,4604.22,1,3,5,"135",Others
17017,372,20,8694.26,1,3,5,"135",Others
17068,368,21,4552.14,1,3,5,"135",Others
17243,369,26,8676.85,1,3,5,"135",Others
17377,373,20,4100.92,1,3,5,"135",Others
17381,372,29,20275.61,1,3,5,"135",Others
17428,368,28,17256.85,1,3,5,"135",Others
17581,372,25,11045.04,1,3,5,"135",Others
17857,365,23,26879.04,1,3,5,"135",Others
17865,364,20,10526.32,1,3,5,"135",Others
18041,372,21,4183.39,1,3,5,"135",Others
18109,369,26,8052.97,1,3,5,"135",Others
18118,369,26,5653.82,1,3,5,"135",Others
18172,289,20,7561.68,1,3,5,"135",Others
18229,373,20,7276.9,1,3,5,"135",Others
12362,295,10,5226.23,1,2,5,"125",Others
12395,371,12,3018.63,1,2,5,"125",Others
12431,373,15,6487.45,1,2,5,"125",Others
12437,331,18,4951.41,1,2,5,"125",Others
12474,329,18,7375.79,1,2,5,"125",Others
12476,361,11,6816.42,1,2,5,"125",Others
12481,365,10,5596.32,1,2,5,"125",Others
12490,329,10,5417.93,1,2,5,"125",Others
12500,333,11,4257.82,1,2,5,"125",Others
12523,331,11,1789.77,1,2,5,"125",Others
12540,361,17,13400.24,1,2,5,"125",Others
12553,329,10,3692.28,1,2,5,"125",Others
12567,369,10,9401.28,1,2,5,"125",Others
12583,373,15,7281.38,1,2,5,"125",Others
12594,322,10,3338.22,1,2,5,"125",Others
12600,371,10,2599.04,1,2,5,"125",Others
12647,369,12,3722.82,1,2,5,"125",Others
12662,373,11,3849.78,1,2,5,"125",Others
12678,353,12,17628.46,1,2,5,"125",Others
12683,365,15,8476.57,1,2,5,"125",Others
12708,368,10,2712.91,1,2,5,"125",Others
12709,366,15,9736.52,1,2,5,"125",Others
12712,371,13,4396.13,1,2,5,"125",Others
12731,364,12,18895.91,1,2,5,"125",Others
12747,369,11,4196.01,1,2,5,"125",Others
12757,211,13,7857.1,1,2,5,"125",Others
12839,367,14,5591.42,1,2,5,"125",Others
12877,358,12,1535.77,1,2,5,"125",Others
12931,357,15,42055.96,1,2,5,"125",Others
12955,267,11,4757.16,1,2,5,"125",Others
12989,364,15,6924.11,1,2,5,"125",Others
13001,326,13,9818.82,1,2,5,"125",Others
13004,357,18,5655.91,1,2,5,"125",Others
13013,371,13,4810.94,1,2,5,"125",Others
13014,281,10,3466.28,1,2,5,"125",Others
13047,373,10,3237.54,1,2,5,"125",Others
13050,366,17,5836.86,1,2,5,"125",Others
13081,371,11,28337.38,1,2,5,"125",Others
13090,372,14,8910.82,1,2,5,"125",Others
13094,368,12,1927.32,1,2,5,"125",Others
13097,360,10,6010.42,1,2,5,"125",Others
13148,364,12,3707.12,1,2,5,"125",Others
13178,360,11,5725.47,1,2,5,"125",Others
13184,290,10,1701.29,1,2,5,"125",Others
13230,365,14,2806.97,1,2,5,"125",Others
13266,256,12,3834.26,1,2,5,"125",Others
13267,366,19,4521.49,1,2,5,"125",Others
13268,267,11,3214.69,1,2,5,"125",Others
13269,369,15,5346.23,1,2,5,"125",Others
13305,372,10,2000.86,1,2,5,"125",Others
13324,360,10,7121.95,1,2,5,"125",Others
13418,372,18,6127.43,1,2,5,"125",Others
13426,359,10,3641.32,1,2,5,"125",Others
13458,359,14,9646.57,1,2,5,"125",Others
13488,367,13,8968.31,1,2,5,"125",Others
13491,372,10,1215.82,1,2,5,"125",Others
13552,315,12,3740.07,1,2,5,"125",Others
13571,253,12,2092.32,1,2,5,"125",Others
13576,373,18,6717.34,1,2,5,"125",Others
13629,338,11,7792.36,1,2,5,"125",Others
13631,267,11,3070.42,1,2,5,"125",Others
13695,259,15,2504.13,1,2,5,"125",Others
13700,327,10,2265.12,1,2,5,"125",Others
13709,315,13,6328.05,1,2,5,"125",Others
13742,320,12,3131.02,1,2,5,"125",Others
13756,367,14,5189.52,1,2,5,"125",Others
13769,367,10,2796.51,1,2,5,"125",Others
13784,332,11,2462.79,1,2,5,"125",Others
13871,308,13,6403.25,1,2,5,"125",Others
13880,367,13,3219.77,1,2,5,"125",Others
13890,358,10,1883.81,1,2,5,"125",Others
13969,365,18,9053.94,1,2,5,"125",Others
13983,366,12,2603.43,1,2,5,"125",Others
13985,264,15,7060.13,1,2,5,"125",Others
13999,361,12,3901.81,1,2,5,"125",Others
14031,372,19,17286.86,1,2,5,"125",Others
14032,366,11,2975.59,1,2,5,"125",Others
14040,331,12,3614.92,1,2,5,"125",Others
14057,360,17,6217.96,1,2,5,"125",Others
14060,372,19,6140.42,1,2,5,"125",Others
14062,364,12,10464.85,1,2,5,"125",Others
14085,368,18,4448.54,1,2,5,"125",Others
14088,322,13,50491.81,1,2,5,"125",Others
14092,358,14,4076.91,1,2,5,"125",Others
14099,354,11,3104.17,1,2,5,"125",Others
14110,266,12,5683.15,1,2,5,"125",Others
14132,183,11,3586.03,1,2,5,"125",Others
14135,372,15,4690.31,1,2,5,"125",Others
14159,362,11,4693.01,1,2,5,"125",Others
14189,368,15,4654.08,1,2,5,"125",Others
14191,220,13,4684.76,1,2,5,"125",Others
14217,366,17,2004.98,1,2,5,"125",Others
14227,284,10,3350.96,1,2,5,"125",Others
14239,316,11,2380.85,1,2,5,"125",Others
14243,365,10,2588.77,1,2,5,"125",Others
14282,367,15,3729.34,1,2,5,"125",Others
14291,275,11,3883.25,1,2,5,"125",Others
14367,276,16,9261.52,1,2,5,"125",Others
14397,213,19,2612.96,1,2,5,"125",Others
14401,359,13,4051.48,1,2,5,"125",Others
14415,360,13,5900.28,1,2,5,"125",Others
14426,312,10,4481.67,1,2,5,"125",Others
14462,339,11,2004.02,1,2,5,"125",Others
14502,313,11,2470.67,1,2,5,"125",Others
14534,318,18,4447.05,1,2,5,"125",Others
14543,364,16,3630.33,1,2,5,"125",Others
14562,304,18,5074.77,1,2,5,"125",Others
14607,261,14,16569.5,1,2,5,"125",Others
14680,371,16,28754.11,1,2,5,"125",Others
14702,365,17,3292.14,1,2,5,"125",Others
14709,358,13,4921.04,1,2,5,"125",Others
14711,262,11,2868.8,1,2,5,"125",Others
14713,365,11,2666.36,1,2,5,"125",Others
14733,367,12,9585.91,1,2,5,"125",Others
14755,334,11,5010.28,1,2,5,"125",Others
14776,312,11,2538.3,1,2,5,"125",Others
14796,366,17,8022.49,1,2,5,"125",Others
14800,369,12,4339.74,1,2,5,"125",Others
14810,369,11,2087.88,1,2,5,"125",Others
14825,368,12,2226.91,1,2,5,"125",Others
14866,366,12,14389.9,1,2,5,"125",Others
14944,296,12,5900.25,1,2,5,"125",Others
14952,364,11,8099.49,1,2,5,"125",Others
15023,369,11,6802.76,1,2,5,"125",Others
15024,367,10,1661.33,1,2,5,"125",Others
15033,329,10,2586.67,1,2,5,"125",Others
15044,362,17,7700.23,1,2,5,"125",Others
15046,338,15,5213.77,1,2,5,"125",Others
15058,312,11,2124.99,1,2,5,"125",Others
15114,301,10,2760.56,1,2,5,"125",Others
15125,270,15,11528.48,1,2,5,"125",Others
15129,291,11,3447.4,1,2,5,"125",Others
15144,312,17,6580.44,1,2,5,"125",Others
15150,269,10,5314.47,1,2,5,"125",Others
15152,187,13,4745.69,1,2,5,"125",Others
15187,212,16,4777.18,1,2,5,"125",Others
15194,368,15,7616.53,1,2,5,"125",Others
15218,318,11,5756.89,1,2,5,"125",Others
15235,373,12,2247.51,1,2,5,"125",Others
15249,256,13,6688.46,1,2,5,"125",Others
15251,241,11,10484.99,1,2,5,"125",Others
15271,365,15,2507.07,1,2,5,"125",Others
15290,359,18,7943.22,1,2,5,"125",Others
15291,373,15,4668.3,1,2,5,"125",Others
15298,366,12,4799.9,1,2,5,"125",Others
15301,368,12,5070.35,1,2,5,"125",Others
15356,368,10,2766.5,1,2,5,"125",Others
15373,371,12,2415.91,1,2,5,"125",Others
15465,369,18,7354.62,1,2,5,"125",Others
15482,358,12,11054.96,1,2,5,"125",Others
15502,369,12,10384.93,1,2,5,"125",Others
15513,373,19,14758.22,1,2,5,"125",Others
15514,364,11,4139.46,1,2,5,"125",Others
15529,366,11,3995.23,1,2,5,"125",Others
15547,362,14,4954.84,1,2,5,"125",Others
15555,369,16,4805.17,1,2,5,"125",Others
15570,369,12,4165.52,1,2,5,"125",Others
15581,366,13,3679.97,1,2,5,"125",Others
15601,372,14,6776.56,1,2,5,"125",Others
15611,334,13,1591.45,1,2,5,"125",Others
15640,372,15,12515.66,1,2,5,"125",Others
15694,372,14,6479.4,1,2,5,"125",Others
15719,337,13,5045.61,1,2,5,"125",Others
15738,372,16,4812.42,1,2,5,"125",Others
15804,198,13,4206.39,1,2,5,"125",Others
15805,364,17,5528.48,1,2,5,"125",Others
15827,372,14,1836.09,1,2,5,"125",Others
15838,367,19,33643.08,1,2,5,"125",Others
15854,361,12,2974.65,1,2,5,"125",Others
15867,369,15,3812.64,1,2,5,"125",Others
15939,331,15,6115.01,1,2,5,"125",Others
15955,372,14,4416.26,1,2,5,"125",Others
15971,311,12,4199.85,1,2,5,"125",Others
15984,368,10,2837.67,1,2,5,"125",Others
16011,366,16,3362.71,1,2,5,"125",Others
16076,208,10,2234.73,1,2,5,"125",Others
16145,359,11,3799.49,1,2,5,"125",Others
16161,368,19,5575.56,1,2,5,"125",Others
16186,372,12,4006.94,1,2,5,"125",Others
16187,284,15,6911.44,1,2,5,"125",Others
16191,360,13,5180.52,1,2,5,"125",Others
16210,373,18,21086.3,1,2,5,"125",Others
16241,369,13,2607.87,1,2,5,"125",Others
16293,367,10,2248.99,1,2,5,"125",Others
16326,334,14,3110.96,1,2,5,"125",Others
16393,369,13,3046.21,1,2,5,"125",Others
16401,327,12,4098.32,1,2,5,"125",Others
16407,312,10,2126.93,1,2,5,"125",Others
16426,276,10,1908.25,1,2,5,"125",Others
16458,360,18,3482.74,1,2,5,"125",Others
16549,334,10,4154.64,1,2,5,"125",Others
16553,360,12,5719.82,1,2,5,"125",Others
16570,311,10,3738.4,1,2,5,"125",Others
16592,287,16,4113.68,1,2,5,"125",Others
16607,358,14,3347.71,1,2,5,"125",Others
16626,266,17,4413.1,1,2,5,"125",Others
16638,368,10,1680.72,1,2,5,"125",Others
16656,364,15,8625.8,1,2,5,"125",Others
16670,358,11,4095.9,1,2,5,"125",Others
16678,282,12,3109.99,1,2,5,"125",Others
16700,366,13,5076.55,1,2,5,"125",Others
16701,361,13,5398.3,1,2,5,"125",Others
16710,368,10,2483.04,1,2,5,"125",Others
16712,276,11,3645.43,1,2,5,"125",Others
16713,366,15,6923.13,1,2,5,"125",Others
16722,368,13,4730.81,1,2,5,"125",Others
16745,311,17,7194.3,1,2,5,"125",Others
16746,358,18,6697.66,1,2,5,"125",Others
16764,143,13,2799.25,1,2,5,"125",Others
16767,316,11,5580.6,1,2,5,"125",Others
16775,367,11,1695.66,1,2,5,"125",Others
16782,365,13,2279.9,1,2,5,"125",Others
16794,180,10,1222.71,1,2,5,"125",Others
16813,204,10,1692.98,1,2,5,"125",Others
16818,205,11,3349.57,1,2,5,"125",Others
16837,245,11,3170.98,1,2,5,"125",Others
16843,327,16,10196.57,1,2,5,"125",Others
16904,367,16,3754.27,1,2,5,"125",Others
16912,323,11,2575.38,1,2,5,"125",Others
16919,368,11,2596.45,1,2,5,"125",Others
16923,362,19,7247.61,1,2,5,"125",Others
16928,373,17,2847.6,1,2,5,"125",Others
16945,358,19,4345.5,1,2,5,"125",Others
16985,358,10,5464.12,1,2,5,"125",Others
17001,358,11,3989.57,1,2,5,"125",Others
17061,232,11,5232.23,1,2,5,"125",Others
17139,288,12,10668.47,1,2,5,"125",Others
17162,305,10,1715.46,1,2,5,"125",Others
17218,368,10,1960.72,1,2,5,"125",Others
17220,364,14,3198.25,1,2,5,"125",Others
17231,361,10,3174.32,1,2,5,"125",Others
17238,371,17,3744.65,1,2,5,"125",Others
17306,353,19,8631.31,1,2,5,"125",Others
17340,366,11,12353.29,1,2,5,"125",Others
17346,373,15,2676.56,1,2,5,"125",Others
17364,331,11,4481.18,1,2,5,"125",Others
17402,369,13,2633.85,1,2,5,"125",Others
17404,360,15,31906.82,1,2,5,"125",Others
17419,367,12,4226.57,1,2,5,"125",Others
17491,367,10,3558.87,1,2,5,"125",Others
17512,301,10,2924.99,1,2,5,"125",Others
17530,365,10,2385.0,1,2,5,"125",Others
17576,365,19,3622.68,1,2,5,"125",Others
17611,361,15,3984.22,1,2,5,"125",Others
17613,305,14,4559.15,1,2,5,"125",Others
17644,260,11,2895.64,1,2,5,"125",Others
17651,177,10,3945.0,1,2,5,"125",Others
17652,281,12,4867.72,1,2,5,"125",Others
17659,372,12,2999.46,1,2,5,"125",Others
17690,373,15,4757.95,1,2,5,"125",Others
17706,366,17,10504.49,1,2,5,"125",Others
17716,267,11,5655.99,1,2,5,"125",Others
17719,255,15,5396.04,1,2,5,"125",Others
17725,267,11,3439.08,1,2,5,"125",Others
17730,326,13,5298.48,1,2,5,"125",Others
17735,367,19,13110.02,1,2,5,"125",Others
17769,320,10,3997.98,1,2,5,"125",Others
17790,364,14,1965.55,1,2,5,"125",Others
17799,361,10,3055.93,1,2,5,"125",Others
17809,373,12,5411.91,1,2,5,"125",Others
17858,369,12,5155.66,1,2,5,"125",Others
17870,366,12,1894.35,1,2,5,"125",Others
17920,373,17,4204.1,1,2,5,"125",Others
17940,302,10,4106.44,1,2,5,"125",Others
17954,371,12,2332.72,1,2,5,"125",Others
17965,369,14,2622.57,1,2,5,"125",Others
17975,366,13,4488.81,1,2,5,"125",Others
18044,360,10,2088.6,1,2,5,"125",Others
18055,369,10,6784.19,1,2,5,"125",Others
18061,366,10,2119.41,1,2,5,"125",Others
18065,364,14,2392.83,1,2,5,"125",Others
18073,197,12,3877.52,1,2,5,"125",Others
18075,360,10,2611.75,1,2,5,"125",Others
18077,366,11,2633.01,1,2,5,"125",Others
18092,365,11,9068.26,1,2,5,"125",Others
18144,373,12,2888.75,1,2,5,"125",Others
18198,336,17,5425.56,1,2,5,"125",Others
18219,368,10,2069.77,1,2,5,"125",Others
18223,358,14,6484.54,1,2,5,"125",Others
18225,365,12,5509.12,1,2,5,"125",Others
18226,337,11,5228.05,1,2,5,"125",Others
18241,217,17,2073.09,1,2,5,"125",Others
18283,337,16,2094.88,1,2,5,"125",Others
12346,325,1,77183.6,1,1,5,"115",Others
12347,367,7,4310.0,1,1,5,"115",Others
12348,358,4,1797.24,1,1,5,"115",Others
12352,296,8,2506.04,1,1,5,"115",Others
12354,232,1,1079.4,1,1,5,"115",Others
12356,325,3,2811.43,1,1,5,"115",Others
12358,150,2,1168.06,1,1,5,"115",Others
12359,331,4,6372.58,1,1,5,"115",Others
12360,200,3,2662.06,1,1,5,"115",Others
12370,360,4,3545.69,1,1,5,"115",Others
12372,296,3,1298.04,1,1,5,"115",Others
12377,354,2,1628.12,1,1,5,"115",Others
12378,129,1,4008.62,1,1,5,"115",Others
12380,185,4,2724.81,1,1,5,"115",Others
12383,352,5,1850.56,1,1,5,"115",Others
12388,326,6,2780.66,1,1,5,"115",Others
12393,332,4,1582.6,1,1,5,"115",Others
12394,217,2,1272.48,1,1,5,"115",Others
12397,135,2,2409.9,1,1,5,"115",Others
12399,261,4,1108.65,1,1,5,"115",Others
12405,148,1,1710.39,1,1,5,"115",Others
12406,183,2,3415.3,1,1,5,"115",Others
12407,264,5,1708.12,1,1,5,"115",Others
12408,260,5,2888.55,1,1,5,"115",Others
12409,182,3,11072.67,1,1,5,"115",Others
12412,169,3,1226.88,1,1,5,"115",Others
12417,357,9,3649.1,1,1,5,"115",Others
12423,353,8,1859.31,1,1,5,"115",Others
12424,162,2,1760.96,1,1,5,"115",Others
12428,283,9,7956.46,1,1,5,"115",Others
12429,365,4,3750.4,1,1,5,"115",Others
12432,172,5,5059.32,1,1,5,"115",Others
12433,373,7,13375.87,1,1,5,"115",Others
12435,267,2,7829.89,1,1,5,"115",Others
12438,140,2,2906.85,1,1,5,"115",Others
12444,171,5,5005.46,1,1,5,"115",Others
12449,187,4,4067.29,1,1,5,"115",Others
12451,324,5,9035.52,1,1,5,"115",Others
12455,296,6,2466.86,1,1,5,"115",Others
12456,254,3,3181.04,1,1,5,"115",Others
12457,239,7,2363.23,1,1,5,"115",Others
12462,303,2,1189.59,1,1,5,"115",Others
12463,241,4,1344.78,1,1,5,"115",Others
12464,309,8,1212.05,1,1,5,"115",Others
12472,369,7,6572.11,1,1,5,"115",Others
12473,191,5,3938.55,1,1,5,"115",Others
12477,301,6,13219.74,1,1,5,"115",Others
12480,336,4,3281.63,1,1,5,"115",Others
12483,339,8,2484.98,1,1,5,"115",Others
12484,336,6,4541.72,1,1,5,"115",Others
12494,365,7,1246.1,1,1,5,"115",Others
12501,336,1,2169.39,1,1,5,"115",Others
12502,309,5,3723.87,1,1,5,"115",Others
12507,298,3,1304.81,1,1,5,"115",Others
12514,267,1,1017.68,1,1,5,"115",Others
12516,180,2,1312.06,1,1,5,"115",Others
12517,190,5,2502.84,1,1,5,"115",Others
12520,273,5,2634.26,1,1,5,"115",Others
12524,333,8,4485.72,1,1,5,"115",Others
12528,312,6,1933.48,1,1,5,"115",Others
12530,336,4,1662.28,1,1,5,"115",Others
12534,130,1,1089.18,1,1,5,"115",Others
12539,333,4,5568.35,1,1,5,"115",Others
12545,259,2,1000.39,1,1,5,"115",Others
12557,371,5,11990.96,1,1,5,"115",Others
12560,143,3,2134.01,1,1,5,"115",Others
12562,198,7,3781.74,1,1,5,"115",Others
12576,304,5,1315.83,1,1,5,"115",Others
12578,330,2,2794.51,1,1,5,"115",Others
12584,280,9,2338.15,1,1,5,"115",Others
12585,351,2,2040.1,1,1,5,"115",Others
12590,211,2,9864.26,1,1,5,"115",Others
12597,268,4,3811.22,1,1,5,"115",Others
12598,284,8,3023.08,1,1,5,"115",Others
12599,304,7,1032.58,1,1,5,"115",Others
12609,318,3,1126.85,1,1,5,"115",Others
12610,126,5,2099.54,1,1,5,"115",Others
12613,262,5,3344.38,1,1,5,"115",Others
12615,168,4,2291.19,1,1,5,"115",Others
12619,253,9,3641.24,1,1,5,"115",Others
12620,204,3,1339.41,1,1,5,"115",Others
12625,319,2,2683.82,1,1,5,"115",Others
12626,326,9,6620.48,1,1,5,"115",Others
12627,140,7,4478.53,1,1,5,"115",Others
12633,287,4,2163.98,1,1,5,"115",Others
12635,154,2,1689.18,1,1,5,"115",Others
12637,323,8,6021.9,1,1,5,"115",Others
12643,332,6,3344.64,1,1,5,"115",Others
12645,316,4,1775.18,1,1,5,"115",Others
12653,296,2,2209.85,1,1,5,"115",Others
12656,233,5,4051.17,1,1,5,"115",Others
12664,322,9,4881.88,1,1,5,"115",Others
12668,355,4,3807.15,1,1,5,"115",Others
12669,256,3,2744.03,1,1,5,"115",Others
12670,232,5,2996.05,1,1,5,"115",Others
12674,207,4,1970.6,1,1,5,"115",Others
12676,311,6,1331.39,1,1,5,"115",Others
